host_unix,host_time,seq,up_ms,temp_c,press_hpa,alt_baro_m,alt_fused_m,vel_m_s,az_m_s2,heading,roll,pitch,calib,vstate,elev,servo_deg
1782729575.481967,19:39:35.481,14449,147.472,29.7,1010.85,-0.117,-0.127,0.045,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729575.481979,19:39:35.481,14450,147.482,29.7,1010.85,-0.117,-0.127,0.045,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729575.481990,19:39:35.481,14451,147.492,29.7,1010.86,-0.203,-0.142,-0.397,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.482656,19:39:35.482,14452,147.502,29.7,1010.86,-0.203,-0.146,-0.397,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.482673,19:39:35.482,14453,147.512,29.7,1010.86,-0.203,-0.15,-0.397,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.482684,19:39:35.482,14454,147.522,29.7,1010.86,-0.203,-0.154,-0.397,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.482695,19:39:35.482,14455,147.532,29.7,1010.86,-0.203,-0.158,-0.397,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.482706,19:39:35.482,14456,147.542,29.7,1010.86,-0.203,-0.17,-0.298,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.482718,19:39:35.482,14457,147.552,29.7,1010.86,-0.203,-0.173,-0.298,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.605739,19:39:35.605,14458,147.562,29.7,1010.86,-0.203,-0.176,-0.298,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.605817,19:39:35.605,14459,147.572,29.7,1010.86,-0.203,-0.179,-0.298,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.605832,19:39:35.605,14460,147.582,29.7,1010.86,-0.203,-0.182,-0.298,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.605844,19:39:35.605,14461,147.592,29.7,1010.86,-0.203,-0.188,-0.224,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.605856,19:39:35.605,14462,147.602,29.7,1010.86,-0.203,-0.19,-0.224,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.605867,19:39:35.605,14463,147.612,29.7,1010.86,-0.203,-0.193,-0.224,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.606342,19:39:35.606,14464,147.622,29.7,1010.86,-0.203,-0.195,-0.224,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.606358,19:39:35.606,14465,147.632,29.7,1010.86,-0.203,-0.197,-0.224,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.606369,19:39:35.606,14466,147.642,29.7,1010.86,-0.203,-0.2,-0.168,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.606382,19:39:35.606,14467,147.652,29.7,1010.86,-0.203,-0.202,-0.168,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.606392,19:39:35.606,14468,147.662,29.7,1010.86,-0.203,-0.203,-0.168,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.606404,19:39:35.606,14469,147.672,29.7,1010.86,-0.203,-0.205,-0.168,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.721809,19:39:35.721,14470,147.682,29.7,1010.86,-0.203,-0.207,-0.168,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.721875,19:39:35.721,14471,147.692,29.7,1010.85,-0.117,-0.19,0.306,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729575.721888,19:39:35.721,14472,147.702,29.7,1010.85,-0.117,-0.187,0.306,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.721900,19:39:35.721,14473,147.712,29.7,1010.85,-0.117,-0.184,0.306,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.721912,19:39:35.721,14474,147.722,29.7,1010.85,-0.117,-0.181,0.306,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.721922,19:39:35.721,14475,147.732,29.7,1010.85,-0.117,-0.178,0.306,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.722552,19:39:35.722,14476,147.744,29.7,1010.85,-0.117,-0.174,0.306,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.722569,19:39:35.722,14477,147.752,29.7,1010.85,-0.117,-0.161,0.229,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.722581,19:39:35.722,14478,147.762,29.7,1010.85,-0.117,-0.158,0.229,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.722593,19:39:35.722,14479,147.772,29.7,1010.85,-0.117,-0.156,0.229,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.722604,19:39:35.722,14480,147.782,29.7,1010.85,-0.117,-0.154,0.229,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.722616,19:39:35.722,14481,147.792,29.7,1010.85,-0.117,-0.152,0.229,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.722963,19:39:35.722,14482,147.802,29.7,1010.85,-0.117,-0.143,0.172,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.722978,19:39:35.722,14483,147.812,29.7,1010.85,-0.117,-0.141,0.172,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.722990,19:39:35.722,14484,147.822,29.7,1010.85,-0.117,-0.139,0.172,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.723001,19:39:35.723,14485,147.832,29.7,1010.85,-0.117,-0.138,0.172,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.723012,19:39:35.723,14486,147.842,29.7,1010.85,-0.117,-0.136,0.172,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.838047,19:39:35.838,14487,147.852,29.7,1010.85,-0.117,-0.131,0.129,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.838118,19:39:35.838,14488,147.862,29.7,1010.85,-0.117,-0.129,0.129,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.838134,19:39:35.838,14489,147.873,29.7,1010.85,-0.117,-0.128,0.129,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.838146,19:39:35.838,14490,147.883,29.7,1010.85,-0.117,-0.127,0.129,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.838158,19:39:35.838,14491,147.893,29.7,1010.85,-0.117,-0.125,0.129,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729575.838865,19:39:35.838,14492,147.902,29.71,1010.86,-0.203,-0.14,-0.333,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729575.838976,19:39:35.838,14493,147.913,29.71,1010.86,-0.203,-0.144,-0.333,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.838990,19:39:35.838,14494,147.922,29.71,1010.86,-0.203,-0.146,-0.333,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.839001,19:39:35.839,14495,147.933,29.71,1010.86,-0.203,-0.15,-0.333,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.839012,19:39:35.839,14496,147.942,29.71,1010.86,-0.203,-0.153,-0.333,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.839022,19:39:35.839,14497,147.953,29.71,1010.86,-0.203,-0.157,-0.333,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.961497,19:39:35.961,14498,147.963,29.71,1010.86,-0.203,-0.169,-0.25,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.961580,19:39:35.961,14499,147.972,29.71,1010.86,-0.203,-0.171,-0.25,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.961599,19:39:35.961,14500,147.983,29.71,1010.86,-0.203,-0.174,-0.25,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.961612,19:39:35.961,14501,147.992,29.71,1010.86,-0.203,-0.176,-0.25,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.961624,19:39:35.961,14502,148.003,29.71,1010.86,-0.203,-0.179,-0.25,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.962115,19:39:35.962,14503,148.012,29.71,1010.86,-0.203,-0.185,-0.187,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.962132,19:39:35.962,14504,148.022,29.71,1010.86,-0.203,-0.187,-0.187,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.962144,19:39:35.962,14505,148.032,29.71,1010.86,-0.203,-0.189,-0.187,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.962154,19:39:35.962,14506,148.042,29.71,1010.86,-0.203,-0.191,-0.187,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.962164,19:39:35.962,14507,148.052,29.71,1010.86,-0.203,-0.193,-0.187,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729575.962175,19:39:35.962,14508,148.064,29.71,1010.86,-0.203,-0.197,-0.14,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.077278,19:39:36.077,14509,148.073,29.71,1010.86,-0.203,-0.198,-0.14,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.077358,19:39:36.077,14510,148.083,29.71,1010.86,-0.203,-0.199,-0.14,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.077374,19:39:36.077,14511,148.092,29.71,1010.86,-0.203,-0.201,-0.14,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.077386,19:39:36.077,14512,148.102,29.71,1010.86,-0.203,-0.202,-0.14,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.077397,19:39:36.077,14513,148.112,29.71,1010.86,-0.203,-0.203,-0.105,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.077407,19:39:36.077,14514,148.122,29.71,1010.86,-0.203,-0.204,-0.105,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.078041,19:39:36.078,14515,148.133,29.71,1010.86,-0.203,-0.205,-0.105,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.078060,19:39:36.078,14516,148.142,29.71,1010.86,-0.203,-0.206,-0.105,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.078071,19:39:36.078,14517,148.153,29.71,1010.86,-0.203,-0.208,-0.105,0.0,229.75,-0.88,-2.56,243,2,1,30.0
1782729576.078081,19:39:36.078,14518,148.163,29.71,1010.86,-0.203,-0.207,-0.079,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.078092,19:39:36.078,14519,148.173,29.71,1010.86,-0.203,-0.208,-0.079,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193010,19:39:36.193,14520,148.185,29.71,1010.86,-0.203,-0.209,-0.079,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193146,19:39:36.193,14521,148.192,29.71,1010.86,-0.203,-0.21,-0.079,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193165,19:39:36.193,14522,148.203,29.71,1010.86,-0.203,-0.209,-0.059,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193178,19:39:36.193,14523,148.213,29.71,1010.86,-0.203,-0.21,-0.059,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193191,19:39:36.193,14524,148.222,29.71,1010.86,-0.203,-0.21,-0.059,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193201,19:39:36.193,14525,148.233,29.71,1010.86,-0.203,-0.211,-0.059,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193646,19:39:36.193,14526,148.242,29.71,1010.86,-0.203,-0.211,-0.059,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193659,19:39:36.193,14527,148.253,29.71,1010.86,-0.203,-0.212,-0.059,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193670,19:39:36.193,14528,148.262,29.71,1010.86,-0.203,-0.211,-0.044,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193680,19:39:36.193,14529,148.273,29.71,1010.86,-0.203,-0.211,-0.044,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.193692,19:39:36.193,14530,148.283,29.71,1010.86,-0.203,-0.211,-0.044,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.319556,19:39:36.319,14531,148.292,29.71,1010.86,-0.203,-0.212,-0.044,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.319649,19:39:36.319,14532,148.303,29.71,1010.86,-0.203,-0.212,-0.044,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.319662,19:39:36.319,14533,148.313,29.71,1010.86,-0.203,-0.211,-0.033,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.319674,19:39:36.319,14534,148.323,29.71,1010.86,-0.203,-0.211,-0.033,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.319685,19:39:36.319,14535,148.333,29.71,1010.86,-0.203,-0.211,-0.033,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320314,19:39:36.320,14536,148.342,29.71,1010.86,-0.203,-0.212,-0.033,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320329,19:39:36.320,14537,148.352,29.71,1010.86,-0.203,-0.21,-0.025,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320340,19:39:36.320,14538,148.362,29.71,1010.86,-0.203,-0.21,-0.025,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320353,19:39:36.320,14539,148.373,29.71,1010.86,-0.203,-0.211,-0.025,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320364,19:39:36.320,14540,148.383,29.71,1010.86,-0.203,-0.211,-0.025,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320715,19:39:36.320,14541,148.395,29.71,1010.86,-0.203,-0.211,-0.025,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320730,19:39:36.320,14542,148.403,29.71,1010.86,-0.203,-0.212,-0.025,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320826,19:39:36.320,14543,148.413,29.71,1010.86,-0.203,-0.21,-0.019,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320839,19:39:36.320,14544,148.423,29.71,1010.86,-0.203,-0.21,-0.019,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.320850,19:39:36.320,14545,148.434,29.71,1010.86,-0.203,-0.21,-0.019,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.435043,19:39:36.435,14546,148.442,29.71,1010.86,-0.203,-0.21,-0.019,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.435085,19:39:36.435,14547,148.453,29.71,1010.86,-0.203,-0.209,-0.014,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.435098,19:39:36.435,14548,148.462,29.71,1010.86,-0.203,-0.209,-0.014,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.435109,19:39:36.435,14549,148.474,29.71,1010.86,-0.203,-0.209,-0.014,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.435120,19:39:36.435,14550,148.484,29.71,1010.86,-0.203,-0.21,-0.014,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.435649,19:39:36.435,14551,148.493,29.71,1010.86,-0.203,-0.21,-0.014,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.435664,19:39:36.435,14552,148.503,29.71,1010.86,-0.203,-0.21,-0.014,0.0,229.75,-0.88,-2.56,243,0,1,30.0
1782729576.435675,19:39:36.435,14553,148.513,29.71,1010.85,-0.117,-0.191,0.346,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729576.435686,19:39:36.435,14554,148.522,29.71,1010.85,-0.117,-0.188,0.346,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729576.435696,19:39:36.435,14555,148.533,29.71,1010.85,-0.117,-0.184,0.346,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729576.435707,19:39:36.435,14556,148.542,29.71,1010.85,-0.117,-0.181,0.344,-0.183,229.75,-0.88,-2.56,243,1,1,30.0
1782729576.551166,19:39:36.551,14557,148.554,29.71,1010.85,-0.117,-0.177,0.342,-0.189,229.75,-0.88,-2.56,243,1,1,30.0
1782729576.551241,19:39:36.551,14558,148.563,29.71,1010.85,-0.117,-0.163,0.256,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729576.551257,19:39:36.551,14559,148.572,29.71,1010.85,-0.117,-0.16,0.256,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729576.551269,19:39:36.551,14560,148.582,29.71,1010.85,-0.117,-0.158,0.256,0.0,229.75,-0.88,-2.56,243,1,1,30.0
1782729576.551281,19:39:36.551,14561,148.592,29.71,1010.85,-0.117,-0.155,0.254,-0.203,229.5,-0.88,-2.56,243,1,1,30.0
1782729576.551762,19:39:36.551,14562,148.602,29.71,1010.85,-0.117,-0.153,0.254,0.0,229.5,-0.88,-2.56,243,1,1,30.0
1782729576.551780,19:39:36.551,14563,148.612,29.71,1010.85,-0.117,-0.143,0.189,-0.199,229.31,-0.88,-2.56,243,1,1,30.0
1782729576.551791,19:39:36.551,14564,148.622,29.71,1010.85,-0.117,-0.142,0.189,0.0,229.13,-0.88,-2.56,243,1,1,30.0
1782729576.551802,19:39:36.551,14565,148.632,29.71,1010.85,-0.117,-0.14,0.189,0.0,228.94,-0.88,-2.56,243,1,1,30.0
1782729576.551813,19:39:36.551,14566,148.642,29.71,1010.85,-0.117,-0.138,0.187,-0.196,228.75,-0.88,-2.56,243,1,1,30.0
1782729576.666452,19:39:36.666,14567,148.652,29.71,1010.85,-0.117,-0.132,0.139,-0.176,228.56,-0.88,-2.56,243,1,1,30.0
1782729576.666531,19:39:36.666,14568,148.662,29.71,1010.85,-0.117,-0.131,0.139,0.0,228.38,-0.88,-2.56,243,1,1,30.0
1782729576.666548,19:39:36.666,14569,148.673,29.71,1010.85,-0.117,-0.129,0.139,0.0,228.38,-0.88,-2.56,243,1,1,30.0
1782729576.666560,19:39:36.666,14570,148.682,29.71,1010.85,-0.117,-0.128,0.139,0.0,228.06,-1.0,-2.56,243,1,1,30.0
1782729576.666572,19:39:36.666,14571,148.692,29.71,1010.85,-0.117,-0.127,0.139,0.0,227.94,-1.0,-2.56,243,1,1,30.0
1782729576.666583,19:39:36.666,14572,148.702,29.71,1010.85,-0.117,-0.123,0.104,0.0,227.81,-1.0,-2.56,243,1,1,30.0
1782729576.667241,19:39:36.667,14573,148.712,29.71,1010.85,-0.117,-0.122,0.104,0.0,227.81,-1.0,-2.56,243,1,1,30.0
1782729576.667260,19:39:36.667,14574,148.722,29.71,1010.85,-0.117,-0.121,0.104,0.0,227.56,-1.0,-2.56,243,1,1,30.0
1782729576.667272,19:39:36.667,14575,148.732,29.71,1010.85,-0.117,-0.12,0.104,0.0,227.44,-1.0,-2.56,243,1,1,30.0
1782729576.667283,19:39:36.667,14576,148.742,29.71,1010.85,-0.117,-0.119,0.104,0.0,227.25,-1.0,-2.56,243,1,1,30.0
1782729576.667294,19:39:36.667,14577,148.752,29.71,1010.85,-0.117,-0.118,0.078,0.0,227.13,-1.0,-2.56,243,0,1,30.0
1782729576.667305,19:39:36.667,14578,148.762,29.71,1010.85,-0.117,-0.117,0.076,-0.181,227.0,-1.0,-2.56,243,0,1,30.0
